
2018-05-29 17:38:31	    2132.000k/s 
2018-05-29 17:38:42	    2416.000k/s 
2018-05-29 17:38:53	    2382.000k/s 
2018-05-29 17:39:04	    2515.000k/s 
2018-05-29 17:39:15	    2433.000k/s 
2018-05-29 17:39:26	    2340.000k/s 
2018-05-29 17:39:37	    2445.000k/s 
2018-05-29 17:39:48	    2509.000k/s 
2018-05-29 17:39:59	    2355.000k/s 
2018-05-29 17:40:10	    2265.000k/s 
2018-05-29 17:40:21	    2531.000k/s 
2018-05-29 17:40:32	    2445.000k/s 
2018-05-29 17:40:33	    2412.694k/s     131.856s Download Finished
2018-05-29 17:40:53	    2105.000k/s 
2018-05-29 17:41:04	    2401.000k/s 
2018-05-29 17:41:15	    2316.000k/s 
2018-05-29 17:41:26	    2549.000k/s 
2018-05-29 17:41:37	    2476.000k/s 
2018-05-29 17:41:48	    2477.000k/s 
2018-05-29 17:41:59	    2175.000k/s 
2018-05-29 17:42:10	    2534.000k/s 
2018-05-29 17:42:21	    2439.000k/s 
2018-05-29 17:42:32	    2382.000k/s 
2018-05-29 17:42:43	    2458.000k/s 
2018-05-29 17:42:54	    2411.000k/s 
2018-05-29 17:42:55	    2405.178k/s     132.268s Download Finished
2018-05-29 17:43:15	    2060.000k/s 
2018-05-29 17:43:26	    2343.000k/s 
2018-05-29 17:43:37	    2466.000k/s 
2018-05-29 17:43:48	    2456.000k/s 
2018-05-29 17:43:59	    2498.000k/s 
2018-05-29 17:44:10	    2343.000k/s 
2018-05-29 17:44:21	    2437.000k/s 
2018-05-29 17:44:32	    2426.000k/s 
2018-05-29 17:44:43	    2547.000k/s 
2018-05-29 17:44:54	    2259.000k/s 
2018-05-29 17:45:05	    2480.000k/s 
2018-05-29 17:45:16	    2543.000k/s 
2018-05-29 17:45:16	    2418.520k/s     131.539s Download Finished
2018-05-29 17:45:37	     607.000k/s 
2018-05-29 17:45:48	    1661.000k/s 
2018-05-29 17:45:59	    1799.000k/s 
2018-05-29 17:46:10	    1435.000k/s 
2018-05-29 17:46:21	    1039.000k/s 
2018-05-29 17:46:32	    1285.000k/s 
2018-05-29 17:46:43	    1085.000k/s 
2018-05-29 17:46:54	    1475.000k/s 
2018-05-29 17:47:05	    1337.000k/s 
2018-05-29 17:47:16	     698.000k/s 
2018-05-29 17:47:27	     741.000k/s 
2018-05-29 17:47:38	    2491.000k/s 
2018-05-29 17:47:49	    2489.000k/s 
2018-05-29 17:48:00	    2286.000k/s 
2018-05-29 17:48:11	    2477.000k/s 
2018-05-29 17:48:22	    2440.000k/s 
2018-05-29 17:48:33	    2558.000k/s 
2018-05-29 17:48:38	    1660.899k/s     191.540s Download Finished
2018-05-29 17:48:58	    2044.000k/s 
2018-05-29 17:49:09	    2298.000k/s 
2018-05-29 17:49:20	    2460.000k/s 
2018-05-29 17:49:31	    2453.000k/s 
2018-05-29 17:49:42	    2548.000k/s 
2018-05-29 17:49:53	    2395.000k/s 
2018-05-29 17:50:04	    2286.000k/s 
2018-05-29 17:50:15	    2543.000k/s 
2018-05-29 17:50:26	    2476.000k/s 
2018-05-29 17:50:37	    2374.000k/s 
2018-05-29 17:50:48	    2444.000k/s 
2018-05-29 17:50:59	    2433.000k/s 
2018-05-29 17:51:00	    2413.878k/s     131.792s Download Finished
2018-05-29 17:51:20	    2124.000k/s 
2018-05-29 17:51:31	    2235.000k/s 
