
2018-05-29 17:35:44	    2311.000k/s 
2018-05-29 17:35:55	    1806.000k/s 
2018-05-29 17:36:06	    2414.000k/s 
2018-05-29 17:36:17	    2398.000k/s 
2018-05-29 17:36:28	    2483.000k/s 
2018-05-29 17:36:39	    2338.000k/s 
2018-05-29 17:36:50	    2477.000k/s 
2018-05-29 17:37:01	    2515.000k/s 
2018-05-29 17:37:12	    1901.000k/s 
2018-05-29 17:37:23	    2285.000k/s 
2018-05-29 17:37:34	    2327.000k/s 
2018-05-29 17:37:45	    2418.000k/s 
2018-05-29 17:37:51	    2315.745k/s     137.377s Download Finished
2018-05-29 17:38:11	    2050.000k/s 
2018-05-29 17:38:22	    2450.000k/s 
2018-05-29 17:38:33	    1920.000k/s 
2018-05-29 17:38:44	    2627.000k/s 
2018-05-29 17:38:55	    2438.000k/s 
2018-05-29 17:39:06	    2352.000k/s 
2018-05-29 17:39:17	    2442.000k/s 
2018-05-29 17:39:28	    2473.000k/s 
2018-05-29 17:39:39	    2441.000k/s 
2018-05-29 17:39:50	    2380.000k/s 
2018-05-29 17:40:01	    2447.000k/s 
2018-05-29 17:40:12	    2489.000k/s 
2018-05-29 17:40:15	    2368.580k/s     134.312s Download Finished
2018-05-29 17:40:35	    1956.000k/s 
2018-05-29 17:40:46	    2385.000k/s 
2018-05-29 17:40:57	    2506.000k/s 
2018-05-29 17:41:08	    2410.000k/s 
2018-05-29 17:41:19	    2456.000k/s 
2018-05-29 17:41:30	    2529.000k/s 
2018-05-29 17:41:41	    2383.000k/s 
2018-05-29 17:41:52	    2407.000k/s 
2018-05-29 17:42:03	    2476.000k/s 
2018-05-29 17:42:14	    2507.000k/s 
2018-05-29 17:42:25	    2172.000k/s 
2018-05-29 17:42:36	    2587.000k/s 
2018-05-29 17:42:37	    2416.835k/s     131.631s Download Finished
2018-05-29 17:42:57	    2192.000k/s 
2018-05-29 17:43:08	    2524.000k/s 
2018-05-29 17:43:19	    1865.000k/s 
2018-05-29 17:43:30	     469.000k/s 
2018-05-29 17:43:41	      51.000k/s 
2018-05-29 17:43:52	      48.000k/s 
2018-05-29 17:44:03	      75.000k/s 
2018-05-29 17:44:14	      47.000k/s 
2018-05-29 17:44:25	      56.000k/s 
2018-05-29 17:44:36	     107.000k/s 
2018-05-29 17:44:47	      45.000k/s 
2018-05-29 17:44:58	      71.000k/s 
2018-05-29 17:45:09	     199.000k/s 
2018-05-29 17:45:20	     166.000k/s 
2018-05-29 17:45:31	      88.000k/s 
2018-05-29 17:45:42	     112.000k/s 
2018-05-29 17:45:53	     108.000k/s 
2018-05-29 17:46:04	      75.000k/s 
2018-05-29 17:46:15	      75.000k/s 
2018-05-29 17:46:26	     136.000k/s 
2018-05-29 17:46:37	      59.000k/s 
2018-05-29 17:46:48	      79.000k/s 
2018-05-29 17:46:59	      77.000k/s 
2018-05-29 17:47:10	      64.000k/s 
2018-05-29 17:47:21	      58.000k/s 
2018-05-29 17:47:32	     102.000k/s 
2018-05-29 17:47:43	      73.000k/s 
2018-05-29 17:47:54	      57.000k/s 
2018-05-29 17:48:05	     128.000k/s 
2018-05-29 17:48:16	      70.000k/s 
2018-05-29 17:48:27	      79.000k/s 
2018-05-29 17:48:38	      91.000k/s 
2018-05-29 17:48:49	      78.000k/s 
2018-05-29 17:49:00	      57.000k/s 
2018-05-29 17:49:11	      63.000k/s 
2018-05-29 17:49:22	      83.000k/s 
2018-05-29 17:49:33	     112.000k/s 
2018-05-29 17:49:44	      64.000k/s 
2018-05-29 17:49:55	     112.000k/s 
2018-05-29 17:50:06	     147.000k/s 
2018-05-29 17:50:17	      82.000k/s 
2018-05-29 17:50:28	      99.000k/s 
2018-05-29 17:50:39	     211.000k/s 
2018-05-29 17:50:50	     132.000k/s 
2018-05-29 17:51:01	      66.000k/s 
2018-05-29 17:51:12	     142.000k/s 
2018-05-29 17:51:23	     105.000k/s 
2018-05-29 17:51:34	      96.000k/s 
2018-05-29 17:51:45	     117.000k/s 
2018-05-29 17:51:56	     109.000k/s 
2018-05-29 17:52:07	     109.000k/s 
2018-05-29 17:52:18	      84.000k/s 
2018-05-29 17:52:29	      95.000k/s 
2018-05-29 17:52:40	      43.000k/s 
2018-05-29 17:52:51	      85.000k/s 
2018-05-29 17:53:02	     126.000k/s 
2018-05-29 17:53:13	      77.000k/s 
2018-05-29 17:53:24	      55.000k/s 
2018-05-29 17:53:35	     100.000k/s 
2018-05-29 17:53:46	      76.000k/s 
2018-05-29 17:53:57	      57.000k/s 
2018-05-29 17:54:08	     116.000k/s 
2018-05-29 17:54:19	      73.000k/s 
2018-05-29 17:54:30	      86.000k/s 
2018-05-29 17:54:41	     105.000k/s 
2018-05-29 17:54:52	      69.000k/s 
2018-05-29 17:55:03	      83.000k/s 
2018-05-29 17:55:14	     210.000k/s 
2018-05-29 17:55:25	     140.000k/s 
2018-05-29 17:55:36	      56.000k/s 
2018-05-29 17:55:47	      59.000k/s 
2018-05-29 17:55:58	      73.000k/s 
2018-05-29 17:56:09	      63.000k/s 
2018-05-29 17:56:20	      63.000k/s 
2018-05-29 17:56:31	     102.000k/s 
2018-05-29 17:56:42	      64.000k/s 
2018-05-29 17:56:53	      60.000k/s 
2018-05-29 17:57:04	      95.000k/s 
2018-05-29 17:57:15	      82.000k/s 
2018-05-29 17:57:26	      46.000k/s 
2018-05-29 17:57:37	      94.000k/s 
2018-05-29 17:57:48	      64.000k/s 
2018-05-29 17:57:59	      55.000k/s 
2018-05-29 17:58:10	      75.000k/s 
2018-05-29 17:58:21	     114.000k/s 
2018-05-29 17:58:32	      71.000k/s 
2018-05-29 17:58:43	     108.000k/s 
