
2018-05-30 02:12:01	     743.000k/s 
2018-05-30 02:12:12	     748.000k/s 
2018-05-30 02:12:23	     905.000k/s 
2018-05-30 02:12:34	     979.000k/s 
2018-05-30 02:12:45	    1059.000k/s 
2018-05-30 02:12:56	     990.000k/s 
2018-05-30 02:13:07	     834.000k/s 
2018-05-30 02:13:18	     937.000k/s 
2018-05-30 02:13:29	     935.000k/s 
2018-05-30 02:13:40	     868.000k/s 
2018-05-30 02:13:51	    1290.000k/s 
2018-05-30 02:14:02	    1138.000k/s 
2018-05-30 02:14:13	     834.000k/s 
2018-05-30 02:14:24	    1082.000k/s 
2018-05-30 02:14:35	    1613.000k/s 
2018-05-30 02:14:46	    1637.000k/s 
2018-05-30 02:14:57	    1976.000k/s 
2018-05-30 02:15:08	    2000.000k/s 
2018-05-30 02:15:19	    1381.000k/s 
2018-05-30 02:15:30	     951.000k/s 
2018-05-30 02:15:41	    1337.000k/s 
2018-05-30 02:15:52	    1485.000k/s 
2018-05-30 02:16:03	    1338.000k/s 
2018-05-30 02:16:14	    1323.000k/s 
2018-05-30 02:16:18	    1187.184k/s     267.970s Download Finished
2018-05-30 02:16:39	     911.000k/s 
2018-05-30 02:16:50	    1019.000k/s 
2018-05-30 02:17:01	    1207.000k/s 
2018-05-30 02:17:12	    1416.000k/s 
2018-05-30 02:17:23	     965.000k/s 
2018-05-30 02:17:34	    1005.000k/s 
2018-05-30 02:17:45	    1193.000k/s 
2018-05-30 02:17:56	    1501.000k/s 
2018-05-30 02:18:07	    1127.000k/s 
2018-05-30 02:18:18	    1336.000k/s 
2018-05-30 02:18:29	    1764.000k/s 
2018-05-30 02:18:40	    1348.000k/s 
2018-05-30 02:18:51	    1486.000k/s 
2018-05-30 02:19:02	    1343.000k/s 
2018-05-30 02:19:13	    1526.000k/s 
2018-05-30 02:19:24	    1635.000k/s 
2018-05-30 02:19:35	    1356.000k/s 
2018-05-30 02:19:46	    1346.000k/s 
2018-05-30 02:19:57	    1118.000k/s 
2018-05-30 02:20:08	    1486.000k/s 
2018-05-30 02:20:19	    1173.000k/s 
2018-05-30 02:20:30	    1161.000k/s 
2018-05-30 02:20:35	    1289.803k/s     246.649s Download Finished
2018-05-30 02:20:55	     659.000k/s 
2018-05-30 02:21:06	     827.000k/s 
2018-05-30 02:21:17	     891.000k/s 
2018-05-30 02:21:28	    1031.000k/s 
2018-05-30 02:21:39	     898.000k/s 
2018-05-30 02:21:50	    1666.000k/s 
2018-05-30 02:22:01	    1176.000k/s 
2018-05-30 02:22:12	    1160.000k/s 
2018-05-30 02:22:23	     975.000k/s 
2018-05-30 02:22:34	    1252.000k/s 
2018-05-30 02:22:45	    1179.000k/s 
2018-05-30 02:22:56	     636.000k/s 
2018-05-30 02:23:07	    1191.000k/s 
2018-05-30 02:23:18	    1170.000k/s 
2018-05-30 02:23:29	     869.000k/s 
2018-05-30 02:23:40	     691.000k/s 
2018-05-30 02:23:51	    1249.000k/s 
2018-05-30 02:24:02	    1051.000k/s 
2018-05-30 02:24:13	    1195.000k/s 
2018-05-30 02:24:24	    1001.000k/s 
2018-05-30 02:24:35	    1037.000k/s 
2018-05-30 02:24:46	    1200.000k/s 
2018-05-30 02:24:57	    1261.000k/s 
2018-05-30 02:25:08	    1468.000k/s 
2018-05-30 02:25:19	    1277.000k/s 
2018-05-30 02:25:30	    1219.000k/s 
2018-05-30 02:25:36	    1090.627k/s     291.694s Download Finished
2018-05-30 02:25:57	     561.000k/s 
2018-05-30 02:26:08	     568.000k/s 
