
2018-05-29 17:34:48	    2120.000k/s 
2018-05-29 17:34:59	    2446.000k/s 
2018-05-29 17:35:10	    1969.000k/s 
2018-05-29 17:35:21	    2325.000k/s 
2018-05-29 17:35:32	    2401.000k/s 
2018-05-29 17:35:43	    2502.000k/s 
2018-05-29 17:35:54	    2381.000k/s 
2018-05-29 17:36:05	    2281.000k/s 
2018-05-29 17:36:16	    2552.000k/s 
2018-05-29 17:36:27	    2449.000k/s 
2018-05-29 17:36:38	    2467.000k/s 
2018-05-29 17:36:49	    2368.000k/s 
2018-05-29 17:36:52	    2377.249k/s     133.822s Download Finished
2018-05-29 17:37:12	    2171.000k/s 
2018-05-29 17:37:23	    2528.000k/s 
2018-05-29 17:37:34	    1683.000k/s 
2018-05-29 17:37:45	    2562.000k/s 
2018-05-29 17:37:56	    2466.000k/s 
2018-05-29 17:38:07	    2369.000k/s 
2018-05-29 17:38:18	    2141.000k/s 
2018-05-29 17:38:29	    1651.000k/s 
2018-05-29 17:38:40	    2373.000k/s 
2018-05-29 17:38:51	    2201.000k/s 
2018-05-29 17:39:02	    2451.000k/s 
2018-05-29 17:39:13	    2389.000k/s 
2018-05-29 17:39:24	    2234.060k/s     142.400s Download Finished
2018-05-29 17:39:44	    1995.000k/s 
2018-05-29 17:39:55	    2483.000k/s 
2018-05-29 17:40:06	    2398.000k/s 
2018-05-29 17:40:17	    2248.000k/s 
2018-05-29 17:40:28	    2590.000k/s 
2018-05-29 17:40:39	    2462.000k/s 
2018-05-29 17:40:50	    2435.000k/s 
2018-05-29 17:41:01	    1947.000k/s 
2018-05-29 17:41:12	    2621.000k/s 
2018-05-29 17:41:23	    2402.000k/s 
2018-05-29 17:41:34	    1921.000k/s 
2018-05-29 17:41:45	    2433.000k/s 
2018-05-29 17:41:50	    2345.104k/s     135.657s Download Finished
2018-05-29 17:42:10	    2175.000k/s 
2018-05-29 17:42:21	    2456.000k/s 
2018-05-29 17:42:32	    1830.000k/s 
2018-05-29 17:42:43	    2513.000k/s 
2018-05-29 17:42:54	    2335.000k/s 
2018-05-29 17:43:05	    2512.000k/s 
2018-05-29 17:43:16	    2427.000k/s 
2018-05-29 17:43:27	    2426.000k/s 
2018-05-29 17:43:38	    2516.000k/s 
2018-05-29 17:43:49	    2421.000k/s 
2018-05-29 17:44:00	    2367.000k/s 
2018-05-29 17:44:11	    2308.000k/s 
2018-05-29 17:44:14	    2363.204k/s     134.618s Download Finished
2018-05-29 17:44:35	    2185.000k/s 
2018-05-29 17:44:46	    2346.000k/s 
2018-05-29 17:44:57	    2496.000k/s 
2018-05-29 17:45:08	    2183.000k/s 
2018-05-29 17:45:19	    2466.000k/s 
2018-05-29 17:45:30	    2500.000k/s 
2018-05-29 17:45:41	    2388.000k/s 
2018-05-29 17:45:52	    2390.000k/s 
2018-05-29 17:46:03	    2440.000k/s 
2018-05-29 17:46:14	    2542.000k/s 
2018-05-29 17:46:25	    2432.000k/s 
2018-05-29 17:46:36	    2357.000k/s 
2018-05-29 17:46:37	    2399.084k/s     132.604s Download Finished
2018-05-29 17:46:57	    2096.000k/s 
2018-05-29 17:47:08	    2456.000k/s 
2018-05-29 17:47:19	    2209.000k/s 
2018-05-29 17:47:30	    2635.000k/s 
2018-05-29 17:47:41	    2399.000k/s 
2018-05-29 17:47:52	    2483.000k/s 
2018-05-29 17:48:03	    2443.000k/s 
2018-05-29 17:48:14	    2425.000k/s 
2018-05-29 17:48:25	    2452.000k/s 
2018-05-29 17:48:36	    2330.000k/s 
2018-05-29 17:48:47	    2454.000k/s 
2018-05-29 17:48:58	    2501.000k/s 
2018-05-29 17:48:58	    2423.554k/s     131.266s Download Finished
2018-05-29 17:49:19	    2085.000k/s 
2018-05-29 17:49:30	    1941.000k/s 
2018-05-29 17:49:41	    2477.000k/s 
2018-05-29 17:49:52	    2482.000k/s 
2018-05-29 17:50:03	    2447.000k/s 
2018-05-29 17:50:14	    1898.000k/s 
2018-05-29 17:50:25	    2454.000k/s 
2018-05-29 17:50:36	    2417.000k/s 
2018-05-29 17:50:47	    2435.000k/s 
2018-05-29 17:50:58	    2485.000k/s 
2018-05-29 17:51:09	    2403.000k/s 
2018-05-29 17:51:20	    2459.000k/s 
2018-05-29 17:51:24	    2338.137k/s     136.061s Download Finished
2018-05-29 17:51:45	    2226.000k/s 
2018-05-29 17:51:56	    2351.000k/s 
2018-05-29 17:52:07	    2531.000k/s 
2018-05-29 17:52:18	    2401.000k/s 
2018-05-29 17:52:29	    2468.000k/s 
2018-05-29 17:52:40	    2360.000k/s 
2018-05-29 17:52:51	    2522.000k/s 
2018-05-29 17:53:02	    2415.000k/s 
2018-05-29 17:53:13	    2456.000k/s 
2018-05-29 17:53:24	    2483.000k/s 
2018-05-29 17:53:35	    2254.000k/s 
2018-05-29 17:53:45	    2424.865k/s     131.195s Download Finished
2018-05-29 17:54:06	    2214.000k/s 
2018-05-29 17:54:17	    2476.000k/s 
2018-05-29 17:54:28	    2321.000k/s 
2018-05-29 17:54:39	    2506.000k/s 
2018-05-29 17:54:50	    2482.000k/s 
2018-05-29 17:55:01	    2463.000k/s 
2018-05-29 17:55:12	    2454.000k/s 
2018-05-29 17:55:23	    2394.000k/s 
2018-05-29 17:55:34	    2460.000k/s 
2018-05-29 17:55:45	    2430.000k/s 
2018-05-29 17:55:56	    2533.000k/s 
2018-05-29 17:56:06	    2433.492k/s     130.730s Download Finished
2018-05-29 17:56:27	    2220.000k/s 
2018-05-29 17:56:38	    2518.000k/s 
2018-05-29 17:56:49	    2376.000k/s 
2018-05-29 17:57:00	    2463.000k/s 
2018-05-29 17:57:11	    2442.000k/s 
2018-05-29 17:57:22	    2508.000k/s 
2018-05-29 17:57:33	    2314.000k/s 
2018-05-29 17:57:44	    2506.000k/s 
2018-05-29 17:57:55	    2446.000k/s 
2018-05-29 17:58:06	    2501.000k/s 
2018-05-29 17:58:17	    2335.000k/s 
2018-05-29 17:58:28	    1912.000k/s 
